workload,batch_size,batch_index,block_distribution,zipf_alpha,n,r_size,r_prime_size,n_r,n_r_prime,deleted_count,seed,incremental_total_time,static_update_time,static_check_time,static_total_time,speedup,touched_block_entries,touched_block_count,active_block_count,mean_deleted_block_size,median_deleted_block_size,p95_deleted_block_size,p99_deleted_block_size,max_deleted_block_size,primitive_update_count,result_match,inc_is_repair,static_is_repair,code_version
swap,1000,38,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01401750004151836,0.0023804999655112624,2.26364520000061,2.2660256999661215,161.65690695590453,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,39,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013681799988262355,0.0023134000366553664,1.989825099997688,1.9921385000343435,145.60500093141277,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,40,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0134840999962762,0.002095900010317564,2.237944599997718,2.2400405000080355,166.12458381550493,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,41,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013867600006051362,0.0020453999750316143,1.9833513000048697,1.9853966999799013,143.16801026230493,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,42,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013448099954985082,0.0021535000414587557,2.228236100054346,2.230389600095805,165.85165246849766,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,43,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013265600020531565,0.0018860999844036996,1.977508099982515,1.9793941999669187,149.2125645958985,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,44,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013781599991489202,0.0017994000227190554,2.309426399995573,2.311225800018292,167.70373552022875,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,45,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013606399996206164,0.001896000001579523,2.048069900018163,2.0499659000197425,150.66188709661108,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,46,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013490999990608543,0.0017183000454679132,2.2541447999537922,2.25586309999926,167.21244545027267,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,47,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013356500014197081,0.0015847999602556229,2.104205899988301,2.1057906999485567,157.66036743984125,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,48,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013113600027281791,0.001872299995739013,2.2396811999497004,2.2415534999454394,170.93349616292,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,49,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014072499994654208,0.0017442000098526478,2.071761699975468,2.073505899985321,147.3445301668498,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,50,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013714500004425645,0.0016005999641492963,2.1633147000102326,2.164915299974382,157.855940739784,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,51,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013922300015110523,0.0015893999952822924,1.976178599987179,1.9777679999824613,142.05756217262214,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,52,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01348870003130287,0.0015654999879188836,2.217092400009278,2.218657899997197,164.48270736604834,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,53,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01319649996003136,0.0015474000247195363,1.9923210999695584,1.993868499994278,151.09070632615982,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,54,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013179800007492304,0.001628600002732128,2.305835700011812,2.3074643000145443,175.07582047548695,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,55,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01306329999351874,0.0017043999978341162,1.9872172999894246,1.9889216999872588,152.25262383731888,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,56,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013426700024865568,0.0016983000095933676,2.1744880999904126,2.176186400000006,162.07902135072797,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,57,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013278600003104657,0.001604699995368719,2.056967100012116,2.058571800007485,155.02928015951773,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,58,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013468699995428324,0.0017245999770238996,2.3367792000062764,2.3385037999833003,173.62505667043277,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,59,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013794499973300844,0.0016633000341244042,2.0041454000165686,2.005808700050693,145.40640863626237,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,60,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013217600004281849,0.001667100004851818,2.3613149999873713,2.362982099992223,178.7754281584201,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,61,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01352570002200082,0.0015542999608442187,1.9346809000126086,1.9362351999734528,143.1523098119864,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,62,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013013500021770597,0.0015817999956198037,2.247542400029488,2.2491242000251077,172.83007617185953,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,63,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012793099973350763,0.001702600042335689,1.985657799988985,1.9873604000313208,155.3462729261227,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,64,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013162399991415441,0.0016013000276871026,2.2234591000014916,2.2250604000291787,169.04670891937414,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,65,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013080399949103594,0.0015896999975666404,1.999370000034105,2.0009597000316717,152.97389283336082,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,66,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013633799972012639,0.0015891999937593937,2.229204400035087,2.2307936000288464,163.62229199549668,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,67,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01391969999531284,0.0016158000216819346,2.006783400021959,2.008399200043641,144.28466135907573,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,68,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013911599991843104,0.0015884999884292483,2.364035199978389,2.365623699966818,170.0468458950712,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,69,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013192499987781048,0.0016231000190600753,2.021289700001944,2.022912800021004,153.33809375741026,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,70,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01350909995380789,0.0017335000447928905,2.29285940004047,2.294592900085263,169.85534994420354,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,71,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013619699981063604,0.0016793999820947647,1.9641740000224672,1.965853400004562,144.3389650827714,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,72,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013465299969539046,0.00166090001584962,2.2484262000070885,2.250087100022938,167.10263455794106,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,73,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01303380000172183,0.0014616999542340636,2.162094800034538,2.163556499988772,165.99583388596997,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,74,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.015624800056684762,0.0016352000529877841,2.2376958000240847,2.2393310000770725,143.31901796842635,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,75,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013754600018728524,0.0018283000099472702,1.9677971000201069,1.9696254000300542,143.19757734490096,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,76,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013314199983142316,0.0016255999798886478,2.21433500002604,2.2159606000059284,166.43588069967794,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,77,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012681699998211116,0.0017118999967351556,2.064159200002905,2.06587109999964,162.90174821128497,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,78,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01323219999903813,0.0015376000083051622,2.183960800000932,2.1854984000092372,165.1651577340204,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,79,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013545599998906255,0.001559399999678135,2.117333099944517,2.118892499944195,156.42662562863853,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,80,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013901699974667281,0.0016847000224515796,2.1981878000078723,2.199872500030324,158.24485523634493,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,81,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013740999973379076,0.0014973000506870449,2.057394499948714,2.058891799999401,149.8356599947722,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,82,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013575199991464615,0.0016266999882645905,2.282372099987697,2.2839987999759614,168.24789332105766,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,83,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01347380003426224,0.001602299977093935,2.0521216999622993,2.0537239999393933,152.42351784329753,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,84,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01293279998935759,0.0015893999952822924,2.3327351000043564,2.3343244999996386,180.49645103307526,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,85,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01354779995745048,0.001554100017528981,1.961599899979774,1.963153999997303,144.90574160845102,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,86,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013591299997642636,0.001465699984692037,2.3411710999789648,2.342636799963657,172.36296751377566,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,87,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013873499992769212,0.001692499965429306,2.0110803000279702,2.0127727999933995,145.08039074800485,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,88,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013279100006911904,0.0015868000336922705,2.248095699993428,2.24968250002712,169.41528408221475,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,89,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013271000003442168,0.0016110999858938158,2.0262999999686144,2.0279110999545082,152.80770849434995,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,90,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01337589998729527,0.0015919000143185258,2.4054123000241816,2.4070042000385,179.9508221745622,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,91,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013769200013484806,0.0015893999952822924,2.161994499969296,2.1635838999645784,157.13214259693243,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,92,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013416900008451194,0.0015917999553494155,2.3136823000386357,2.315274099993985,172.56401244218958,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,93,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013384399993810803,0.0016117999912239611,2.1588460999773815,2.1604578999686055,161.41611883742578,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,94,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013003200001548976,0.0015149000100791454,2.2589805999887176,2.2604954999987967,173.84147746166485,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,95,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013623000006191432,0.001517399970907718,2.086911600024905,2.0884289999958128,153.301695591768,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,96,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014210900000762194,0.0015586999943479896,2.17776450002566,2.179323200020008,153.35574804573398,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,97,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013482300040777773,0.0015233000158332288,1.9767092000111006,1.9782325000269338,146.72811716425892,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,98,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013385700003709644,0.0016048999968916178,2.335377699986566,2.3369825999834575,174.5880005779151,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,99,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013946800027042627,0.0015582999913021922,1.9855921000125818,1.987150400003884,142.48074082591208,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
d_only,1,0,zipf_1.2,1.2,1100000,1099999,1000000,1099999,1000000,99999,4,2.340000355616212e-05,1.400010660290718e-06,2.270682999980636,2.2706843999912962,97037.78012432558,0,0,10000,9.9999,2.0,12.0,75.01000000000022,18754,1,True,True,True,3b86002
d_only,1,1,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,4,2.670002868399024e-05,1.6999547369778156e-06,2.0284324000240304,2.0284340999787673,75971.2329895379,0,0,10001,9.99900009999,2.0,12.0,75.0,18754,1,True,True,True,3b86002
d_only,1,2,zipf_1.2,1.2,1100000,1099999,1000000,1099999,1000000,99999,4,2.6300025638192892e-05,2.2999593056738377e-06,1.9775361000210978,1.9775383999804035,75191.50084434224,0,0,10001,9.998900109989002,2.0,12.0,75.0,18754,1,True,True,True,3b86002
d_only,1,3,zipf_1.2,1.2,1100000,1099998,1000000,1099998,1000000,99998,4,2.3300002794712782e-05,1.800013706088066e-06,2.03717460000189,2.0371764000155963,87432.45303291855,0,0,10001,9.998800119988001,2.0,12.0,75.0,18753,1,True,True,True,3b86002
d_only,1,4,zipf_1.2,1.2,1100000,1099997,1000000,1099997,1000000,99997,4,2.1499989088624716e-05,1.9000144675374031e-06,1.9694461000035517,1.9694480000180192,91602.27904766804,0,0,10001,9.998700129987002,2.0,12.0,75.0,18753,1,True,True,True,3b86002
d_only,1,5,zipf_1.2,1.2,1100000,1099996,1000000,1099996,1000000,99996,4,2.2599997464567423e-05,2.00001522898674e-06,1.9799313999828883,1.9799333999981172,87607.68239475616,0,0,10001,9.998600139986001,2.0,12.0,75.0,18753,1,True,True,True,3b86002
d_only,1,6,zipf_1.2,1.2,1100000,1099997,1000000,1099997,1000000,99997,4,2.8499984182417393e-05,1.800013706088066e-06,2.0356831999961287,2.0356850000098348,71427.58350251008,0,0,10002,9.99770045990802,2.0,12.0,74.98999999999978,18753,1,True,True,True,3b86002
d_only,1,7,zipf_1.2,1.2,1100000,1099998,1000000,1099998,1000000,99998,4,3.149994881823659e-05,2.500019036233425e-06,2.2590540000237525,2.2590565000427887,71716.19589219554,0,0,10003,9.996800959712086,2.0,12.0,74.97999999999956,18753,1,True,True,True,3b86002
d_only,1,8,zipf_1.2,1.2,1100000,1099999,1000000,1099999,1000000,99999,4,2.8499984182417393e-05,2.100015990436077e-06,2.0256780000054277,2.025680100021418,71076.5341852761,0,0,10004,9.995901639344263,2.0,12.0,74.96999999999935,18753,1,True,True,True,3b86002
d_only,1,9,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,4,2.600002335384488e-05,1.9999570213258266e-06,1.9569441000348888,1.9569460999919102,75267.09008522937,0,0,10005,9.995002498750624,2.0,12.0,74.95999999999913,18753,1,True,True,True,3b86002
d_only,1,10,zipf_1.2,1.2,1100000,1100001,1000000,1100001,1000000,100001,4,3.0499999411404133e-05,2.00001522898674e-06,1.9944815000053495,1.9944835000205785,65392.90290198593,0,0,10006,9.994103537877274,2.0,12.0,74.95000000000073,18753,1,True,True,True,3b86002
d_only,1,11,zipf_1.2,1.2,1100000,1100002,1000000,1100002,1000000,100002,4,2.3600005079060793e-05,1.600012183189392e-06,2.126936500018928,2.1269381000311114,90124.4763679414,0,0,10007,9.99320475667033,2.0,12.0,74.94000000000051,18753,1,True,True,True,3b86002
d_only,1,12,zipf_1.2,1.2,1100000,1100003,1000000,1100003,1000000,100003,4,2.640002639964223e-05,1.9000144675374031e-06,1.984572899993509,1.9845748000079766,75173.21270689605,0,0,10008,9.992306155075939,2.0,12.0,74.93000000000029,18753,1,True,True,True,3b86002
d_only,1,13,zipf_1.2,1.2,1100000,1100004,1000000,1100004,1000000,100004,4,2.700003096833825e-05,1.7999554984271526e-06,1.9784235000261106,1.978425299981609,73274.92706588453,0,0,10009,9.991407733040264,2.0,12.0,74.92000000000007,18753,1,True,True,True,3b86002
d_only,1,14,zipf_1.2,1.2,1100000,1100005,1000000,1100005,1000000,100005,4,2.770003629848361e-05,1.9000144675374031e-06,2.360305000038352,2.3603069000528194,85209.52372116676,0,0,10010,9.99050949050949,2.0,12.0,74.90999999999985,18753,1,True,True,True,3b86002
